timestamp_ms,wall_time,voltage_MQ8,voltage_MQ135,voltage_MQ3,voltage_MQ5,voltage_MQ4,voltage_MQ7,voltage_MQ6,voltage_MQ2
588103,2026-07-13T07:16:02.674552+00:00,0,0,0,0,0,0,0,0
588103,2026-07-13T07:16:02.675558+00:00,0,0,0,0,0,0,0,0
589110,2026-07-13T07:16:03.509548+00:00,0,0,0,0,0,0,0,0
589110,2026-07-13T07:16:03.510555+00:00,0,0,0,0,0,0,0,0
590142,2026-07-13T07:16:04.714766+00:00,0,0,0,0,0,0,0,0
590142,2026-07-13T07:16:04.714766+00:00,0,0,0,0,0,0,0,0
591147,2026-07-13T07:16:05.722761+00:00,0,0,0,0,0,0,0,0
591147,2026-07-13T07:16:05.723761+00:00,0,0,0,0,0,0,0,0
592157,2026-07-13T07:16:06.636757+00:00,0,0,0,0,0,0,0,0
592157,2026-07-13T07:16:06.637758+00:00,0,0,0,0,0,0,0,0
