timestamp_ms,wall_time,voltage_MQ8,voltage_MQ135,voltage_MQ3,voltage_MQ5,voltage_MQ4,voltage_MQ7,voltage_MQ6,voltage_MQ2
758409,2026-07-15T07:14:11.440820+00:00,0.005237363,0.014798527,0.005229337,0.01346762,0.006601232,0.000410853,0.003667009,0.002115486
758409,2026-07-15T07:14:11.440820+00:00,0.005237363,0.014798527,0.005229337,0.01346762,0.006601232,0.000410853,0.003667009,0.002115486
759413,2026-07-15T07:14:12.444125+00:00,0.005802858,0.014923635,0.005185508,0.013546174,0.006658784,-0.000372776,0.00326569,0.002375341
759413,2026-07-15T07:14:12.444125+00:00,0.005802858,0.014923635,0.005185508,0.013546174,0.006658784,-0.000372776,0.00326569,0.002375341
760416,2026-07-15T07:14:13.448285+00:00,0.004915397,0.014763837,0.00552866,0.013586439,0.006960648,-0.000643188,0.002672217,0.002491239
760416,2026-07-15T07:14:13.448285+00:00,0.004915397,0.014763837,0.00552866,0.013586439,0.006960648,-0.000643188,0.002672217,0.002491239
761417,2026-07-15T07:14:14.450350+00:00,0.005931544,0.014612089,0.005660578,0.012852104,0.006699366,-0.000872592,0.002660718,0.002443207
761417,2026-07-15T07:14:14.450350+00:00,0.005931544,0.014612089,0.005660578,0.012852104,0.006699366,-0.000872592,0.002660718,0.002443207
762420,2026-07-15T07:14:15.465259+00:00,0.005783888,0.015231581,0.005327337,0.012575282,0.007270729,-0.000690662,0.002376915,0.002520619
762420,2026-07-15T07:14:15.466255+00:00,0.005783888,0.015231581,0.005327337,0.012575282,0.007270729,-0.000690662,0.002376915,0.002520619
763422,2026-07-15T07:14:16.456683+00:00,0.005990359,0.014933312,0.005603342,0.012979398,0.006936683,5.8499e-05,0.002559261,0.001931342
763422,2026-07-15T07:14:16.456683+00:00,0.005990359,0.014933312,0.005603342,0.012979398,0.006936683,5.8499e-05,0.002559261,0.001931342
764427,2026-07-15T07:14:17.460428+00:00,0.005301639,0.014872012,0.005898565,0.013281231,0.007648299,0.000625874,0.002339256,0.001700527
764427,2026-07-15T07:14:17.460428+00:00,0.005301639,0.014872012,0.005898565,0.013281231,0.007648299,0.000625874,0.002339256,0.001700527
765443,2026-07-15T07:14:18.477866+00:00,0.00601315,0.014836526,0.005765443,0.013227457,0.007472925,-0.000155562,0.002710198,0.001375776
765443,2026-07-15T07:14:18.477866+00:00,0.00601315,0.014836526,0.005765443,0.013227457,0.007472925,-0.000155562,0.002710198,0.001375776
766450,2026-07-15T07:14:19.483201+00:00,0.005518862,0.014735323,0.005732933,0.013965768,0.007525993,0.000287888,0.002182572,0.000852489
766450,2026-07-15T07:14:19.483201+00:00,0.005518862,0.014735323,0.005732933,0.013965768,0.007525993,0.000287888,0.002182572,0.000852489
767454,2026-07-15T07:14:20.484228+00:00,0.005455351,0.014166866,0.006052971,0.014350535,0.007362198,0.000760354,0.002412781,0.000770073
767454,2026-07-15T07:14:20.484228+00:00,0.005455351,0.014166866,0.006052971,0.014350535,0.007362198,0.000760354,0.002412781,0.000770073
768469,2026-07-15T07:14:21.513115+00:00,0.006048809,0.014226312,0.0060683,0.014707369,0.007768782,0.000681145,0.002358794,0.000915745
768469,2026-07-15T07:14:21.513115+00:00,0.006048809,0.014226312,0.0060683,0.014707369,0.007768782,0.000681145,0.002358794,0.000915745
769471,2026-07-15T07:14:22.502753+00:00,0.005836138,0.013833615,0.006334893,0.014335448,0.007242949,0.00104592,0.002359472,0.000505341
769471,2026-07-15T07:14:22.502753+00:00,0.005836138,0.013833615,0.006334893,0.014335448,0.007242949,0.00104592,0.002359472,0.000505341
770486,2026-07-15T07:14:23.517746+00:00,0.006311486,0.013936462,0.005658252,0.014231326,0.007379345,0.000770545,0.00281211,0.000166703
770486,2026-07-15T07:14:23.517746+00:00,0.006311486,0.013936462,0.005658252,0.014231326,0.007379345,0.000770545,0.00281211,0.000166703
771489,2026-07-15T07:14:24.521958+00:00,0.006312191,0.013740296,0.006145766,0.014499712,0.007544773,0.001543148,0.003442029,0.00026607
771489,2026-07-15T07:14:24.521958+00:00,0.006312191,0.013740296,0.006145766,0.014499712,0.007544773,0.001543148,0.003442029,0.00026607
772493,2026-07-15T07:14:25.528111+00:00,0.006391427,0.013236849,0.006267863,0.014476729,0.006819522,0.001445915,0.004333422,0.000431521
772493,2026-07-15T07:14:25.528111+00:00,0.006391427,0.013236849,0.006267863,0.014476729,0.006819522,0.001445915,0.004333422,0.000431521
773497,2026-07-15T07:14:26.531209+00:00,0.006447083,0.013300536,0.006057803,0.014210254,0.00660072,0.001192862,0.004781602,0.001034521
773497,2026-07-15T07:14:26.531209+00:00,0.006447083,0.013300536,0.006057803,0.014210254,0.00660072,0.001192862,0.004781602,0.001034521
774501,2026-07-15T07:14:27.534149+00:00,0.006318183,0.013985917,0.006291681,0.013276381,0.006060916,0.001184611,0.004502341,0.000999767
774501,2026-07-15T07:14:27.534149+00:00,0.006318183,0.013985917,0.006291681,0.013276381,0.006060916,0.001184611,0.004502341,0.000999767
775506,2026-07-15T07:14:28.540588+00:00,0.0063473,0.013739996,0.006096074,0.0130725,0.006329963,0.001135488,0.003945941,0.000750811
775506,2026-07-15T07:14:28.540588+00:00,0.0063473,0.013739996,0.006096074,0.0130725,0.006329963,0.001135488,0.003945941,0.000750811
776512,2026-07-15T07:14:29.546697+00:00,0.006481702,0.013886367,0.00610144,0.012777647,0.007176989,0.001081303,0.003884877,0.001112529
776512,2026-07-15T07:14:29.547700+00:00,0.006481702,0.013886367,0.00610144,0.012777647,0.007176989,0.001081303,0.003884877,0.001112529
