timestamp_ms,wall_time,voltage_MQ8,voltage_MQ135,voltage_MQ3,voltage_MQ5,voltage_MQ4,voltage_MQ7,voltage_MQ6,voltage_MQ2
91743,2026-07-13T06:48:03.587991+00:00,-1.326e-05,0.108095504,0.001151898,-5.1398e-05,-0.000313695,-0.000352476,0.001661325,0.355137825
91743,2026-07-13T06:48:03.587991+00:00,-1.326e-05,0.108095504,0.001151898,-5.1398e-05,-0.000313695,-0.000352476,0.001661325,0.355137825
92743,2026-07-13T06:48:04.588567+00:00,-5.77517585e-06,0.107977413,0.001143435,-6.3211e-05,-0.000303666,-0.00035395,0.001663158,0.354701608
92743,2026-07-13T06:48:04.588567+00:00,-5.77517585e-06,0.107977413,0.001143435,-6.3211e-05,-0.000303666,-0.00035395,0.001663158,0.354701608
93743,2026-07-13T06:48:05.588656+00:00,-1.62e-05,0.10780213,0.001114647,-5.6971e-05,-0.000305104,-0.000362572,0.00164061,0.354109019
93743,2026-07-13T06:48:05.588656+00:00,-1.62e-05,0.10780213,0.001114647,-5.6971e-05,-0.000305104,-0.000362572,0.00164061,0.354109019
94743,2026-07-13T06:48:06.586995+00:00,-2.9108e-05,0.107567705,0.00112383,-6.6192e-05,-0.000308141,-0.000364272,0.001622236,0.353392631
94743,2026-07-13T06:48:06.586995+00:00,-2.9108e-05,0.107567705,0.00112383,-6.6192e-05,-0.000308141,-0.000364272,0.001622236,0.353392631
95743,2026-07-13T06:48:07.574754+00:00,-2.2619e-05,0.107353233,0.001127863,-7.5802e-05,-0.000307859,-0.000371066,0.001607445,0.352967054
95743,2026-07-13T06:48:07.574754+00:00,-2.2619e-05,0.107353233,0.001127863,-7.5802e-05,-0.000307859,-0.000371066,0.001607445,0.352967054
96743,2026-07-13T06:48:08.579271+00:00,-2.0875e-05,0.107140027,0.001081679,-7.2963e-05,-0.000310894,-0.000378026,0.001599532,0.352291971
96743,2026-07-13T06:48:08.579271+00:00,-2.0875e-05,0.107140027,0.001081679,-7.2963e-05,-0.000310894,-0.000378026,0.001599532,0.352291971
97743,2026-07-13T06:48:09.580589+00:00,-2.9362e-05,0.106944822,0.001076373,-7.7476e-05,-0.000304711,-0.000377086,0.001583534,0.35184595
97743,2026-07-13T06:48:09.580589+00:00,-2.9362e-05,0.106944822,0.001076373,-7.7476e-05,-0.000304711,-0.000377086,0.001583534,0.35184595
98743,2026-07-13T06:48:10.576039+00:00,-2.4914e-05,0.106758192,0.001033853,-7.6081e-05,-0.000299522,-0.000386257,0.001575171,0.351584285
98743,2026-07-13T06:48:10.577042+00:00,-2.4914e-05,0.106758192,0.001033853,-7.6081e-05,-0.000299522,-0.000386257,0.001575171,0.351584285
99743,2026-07-13T06:48:11.575092+00:00,-2.7208e-05,0.106458545,0.001002911,-6.6166e-05,-0.000299074,-0.000396056,0.001559756,0.350980461
99743,2026-07-13T06:48:11.575092+00:00,-2.7208e-05,0.106458545,0.001002911,-6.6166e-05,-0.000299074,-0.000396056,0.001559756,0.350980461
100743,2026-07-13T06:48:12.576017+00:00,-2.8826e-05,0.106249854,0.001011937,-7.8877e-05,-0.000295223,-0.000399847,0.001547463,0.350372016
100743,2026-07-13T06:48:12.576017+00:00,-2.8826e-05,0.106249854,0.001011937,-7.8877e-05,-0.000295223,-0.000399847,0.001547463,0.350372016
101743,2026-07-13T06:48:13.577161+00:00,-2.1196e-05,0.106022976,0.00100299,-8.5401e-05,-0.000308127,-0.000400777,0.001534103,0.349727243
101743,2026-07-13T06:48:13.577161+00:00,-2.1196e-05,0.106022976,0.00100299,-8.5401e-05,-0.000308127,-0.000400777,0.001534103,0.349727243
102743,2026-07-13T06:48:14.581415+00:00,-2.2315e-05,0.105743051,0.00097987,-7.4447e-05,-0.000307006,-0.000399571,0.001557343,0.349094689
102743,2026-07-13T06:48:14.581415+00:00,-2.2315e-05,0.105743051,0.00097987,-7.4447e-05,-0.000307006,-0.000399571,0.001557343,0.349094689
103743,2026-07-13T06:48:15.574773+00:00,-1.7245e-05,0.105546318,0.001012397,-7.5533e-05,-0.000318506,-0.000401129,0.001570787,0.348426402
103743,2026-07-13T06:48:15.574773+00:00,-1.7245e-05,0.105546318,0.001012397,-7.5533e-05,-0.000318506,-0.000401129,0.001570787,0.348426402
104743,2026-07-13T06:48:16.576051+00:00,-1.3349e-05,0.105355486,0.000992758,-7.3648e-05,-0.000320018,-0.000413204,0.00159372,0.347819805
104743,2026-07-13T06:48:16.576051+00:00,-1.3349e-05,0.105355486,0.000992758,-7.3648e-05,-0.000320018,-0.000413204,0.00159372,0.347819805
105743,2026-07-13T06:48:17.582361+00:00,-1.7112e-05,0.10506431,0.000976017,-6.7083e-05,-0.000323342,-0.000405031,0.001614883,0.3472808
105743,2026-07-13T06:48:17.582361+00:00,-1.7112e-05,0.10506431,0.000976017,-6.7083e-05,-0.000323342,-0.000405031,0.001614883,0.3472808
106743,2026-07-13T06:48:18.585694+00:00,-1.9588e-05,0.104816988,0.000981427,-6.4696e-05,-0.000318016,-0.00040246,0.001636499,0.346859753
106743,2026-07-13T06:48:18.585694+00:00,-1.9588e-05,0.104816988,0.000981427,-6.4696e-05,-0.000318016,-0.00040246,0.001636499,0.346859753
107743,2026-07-13T06:48:19.578733+00:00,-1.6481e-05,0.104576968,0.000975567,-7.1856e-05,-0.000324607,-0.000405556,0.001628174,0.346248806
107743,2026-07-13T06:48:19.578733+00:00,-1.6481e-05,0.104576968,0.000975567,-7.1856e-05,-0.000324607,-0.000405556,0.001628174,0.346248806
108743,2026-07-13T06:48:20.583882+00:00,-2.2978e-05,0.104314074,0.001010047,-7.7505e-05,-0.000319046,-0.000401605,0.001626414,0.345697105
108743,2026-07-13T06:48:20.583882+00:00,-2.2978e-05,0.104314074,0.001010047,-7.7505e-05,-0.000319046,-0.000401605,0.001626414,0.345697105
109743,2026-07-13T06:48:21.577707+00:00,-1.3275e-05,0.104179561,0.001011993,-8.9552e-05,-0.000321695,-0.000391922,0.001650644,0.345193088
109743,2026-07-13T06:48:21.577707+00:00,-1.3275e-05,0.104179561,0.001011993,-8.9552e-05,-0.000321695,-0.000391922,0.001650644,0.345193088
110743,2026-07-13T06:48:22.581378+00:00,3.263162853e-06,0.104050115,0.00098413,-8.0982e-05,-0.000319695,-0.000394286,0.00165776,0.344771177
110743,2026-07-13T06:48:22.581378+00:00,3.263162853e-06,0.104050115,0.00098413,-8.0982e-05,-0.000319695,-0.000394286,0.00165776,0.344771177
111743,2026-07-13T06:48:23.574084+00:00,2.774805125e-06,0.103908993,0.00094066,-7.775e-05,-0.000312387,-0.000402582,0.001689458,0.344219834
111743,2026-07-13T06:48:23.574084+00:00,2.774805125e-06,0.103908993,0.00094066,-7.775e-05,-0.000312387,-0.000402582,0.001689458,0.344219834
112743,2026-07-13T06:48:24.582686+00:00,-1.773432473e-06,0.103869595,0.000982047,-7.398e-05,-0.000316892,-0.000407754,0.001663476,0.343797237
112743,2026-07-13T06:48:24.582686+00:00,-1.773432473e-06,0.103869595,0.000982047,-7.398e-05,-0.000316892,-0.000407754,0.001663476,0.343797237
113743,2026-07-13T06:48:25.587330+00:00,-4.874240176e-07,0.103665911,0.000952591,-7.3188e-05,-0.000305119,-0.000417835,0.001673681,0.343587518
113743,2026-07-13T06:48:25.587330+00:00,-4.874240176e-07,0.103665911,0.000952591,-7.3188e-05,-0.000305119,-0.000417835,0.001673681,0.343587518
114743,2026-07-13T06:48:26.579810+00:00,2.196217565e-06,0.103570797,0.000943303,-7.4264e-05,-0.000300541,-0.00041127,0.001666216,0.34319669
114743,2026-07-13T06:48:26.579810+00:00,2.196217565e-06,0.103570797,0.000943303,-7.4264e-05,-0.000300541,-0.00041127,0.001666216,0.34319669
115743,2026-07-13T06:48:27.578624+00:00,8.697452358e-07,0.103557386,0.000957858,-7.4061e-05,-0.00030301,-0.000414413,0.001648388,0.342822313
115743,2026-07-13T06:48:27.578624+00:00,8.697452358e-07,0.103557386,0.000957858,-7.4061e-05,-0.00030301,-0.000414413,0.001648388,0.342822313
116743,2026-07-13T06:48:28.576098+00:00,1.578561182e-06,0.103530511,0.000956727,-6.74e-05,-0.000305124,-0.000414422,0.001641695,0.342395782
116743,2026-07-13T06:48:28.576098+00:00,1.578561182e-06,0.103530511,0.000956727,-6.74e-05,-0.000305124,-0.000414422,0.001641695,0.342395782
117743,2026-07-13T06:48:29.585133+00:00,6.683526408e-06,0.103427663,0.000948508,-4.957e-05,-0.000307734,-0.000414923,0.001653728,0.342105091
117743,2026-07-13T06:48:29.585133+00:00,6.683526408e-06,0.103427663,0.000948508,-4.957e-05,-0.000307734,-0.000414923,0.001653728,0.342105091
118743,2026-07-13T06:48:30.587712+00:00,4.280341273e-06,0.103326455,0.000946107,-3.8326e-05,-0.000307789,-0.000423422,0.001678352,0.341790736
118743,2026-07-13T06:48:30.587712+00:00,4.280341273e-06,0.103326455,0.000946107,-3.8326e-05,-0.000307789,-0.000423422,0.001678352,0.341790736
119743,2026-07-13T06:48:31.575917+00:00,-4.255685326e-06,0.103182077,0.000953268,-2.6447e-05,-0.000309565,-0.000436534,0.001689081,0.341657043
119743,2026-07-13T06:48:31.575917+00:00,-4.255685326e-06,0.103182077,0.000953268,-2.6447e-05,-0.000309565,-0.000436534,0.001689081,0.341657043
120743,2026-07-13T06:48:32.577426+00:00,-1.8231e-05,0.103069171,0.000956517,-2.5554e-05,-0.000310854,-0.000425975,0.001679384,0.341479868
120743,2026-07-13T06:48:32.577426+00:00,-1.8231e-05,0.103069171,0.000956517,-2.5554e-05,-0.000310854,-0.000425975,0.001679384,0.341479868
121743,2026-07-13T06:48:33.578965+00:00,-2.1967e-05,0.103068933,0.000958647,-2.8528e-05,-0.000322523,-0.000418571,0.001660426,0.341442466
121743,2026-07-13T06:48:33.578965+00:00,-2.1967e-05,0.103068933,0.000958647,-2.8528e-05,-0.000322523,-0.000418571,0.001660426,0.341442466
122743,2026-07-13T06:48:34.582500+00:00,-1.8698e-05,0.102915965,0.000963303,-4.093e-05,-0.000320861,-0.000415728,0.001656763,0.341334254
122743,2026-07-13T06:48:34.582500+00:00,-1.8698e-05,0.102915965,0.000963303,-4.093e-05,-0.000320861,-0.000415728,0.001656763,0.341334254
123743,2026-07-13T06:48:35.586466+00:00,-2.3938e-05,0.102847517,0.000946272,-5.0832e-05,-0.000331537,-0.000415611,0.001655563,0.340991408
123743,2026-07-13T06:48:35.586466+00:00,-2.3938e-05,0.102847517,0.000946272,-5.0832e-05,-0.000331537,-0.000415611,0.001655563,0.340991408
124743,2026-07-13T06:48:36.575539+00:00,-2.0059e-05,0.102752045,0.000955681,-4.7897e-05,-0.000332906,-0.000412487,0.001640031,0.340815008
124743,2026-07-13T06:48:36.575539+00:00,-2.0059e-05,0.102752045,0.000955681,-4.7897e-05,-0.000332906,-0.000412487,0.001640031,0.340815008
125743,2026-07-13T06:48:37.581497+00:00,-1.9322e-05,0.102612339,0.000948986,-4.5528e-05,-0.000332191,-0.000405794,0.00162816,0.340616614
125743,2026-07-13T06:48:37.581497+00:00,-1.9322e-05,0.102612339,0.000948986,-4.5528e-05,-0.000332191,-0.000405794,0.00162816,0.340616614
126743,2026-07-13T06:48:38.581145+00:00,-1.419e-05,0.102550589,0.000928237,-5.2947e-05,-0.000329388,-0.000401146,0.00160544,0.340399832
126743,2026-07-13T06:48:38.581145+00:00,-1.419e-05,0.102550589,0.000928237,-5.2947e-05,-0.000329388,-0.000401146,0.00160544,0.340399832
127743,2026-07-13T06:48:39.589625+00:00,-1.8579e-05,0.102500714,0.000911011,-5.8822e-05,-0.00032456,-0.000402326,0.001592647,0.340174645
127743,2026-07-13T06:48:39.589625+00:00,-1.8579e-05,0.102500714,0.000911011,-5.8822e-05,-0.00032456,-0.000402326,0.001592647,0.340174645
128743,2026-07-13T06:48:40.577849+00:00,-1.6907e-05,0.102452636,0.000866247,-6.4639e-05,-0.000330002,-0.000393871,0.001568936,0.340068579
128743,2026-07-13T06:48:40.577849+00:00,-1.6907e-05,0.102452636,0.000866247,-6.4639e-05,-0.000330002,-0.000393871,0.001568936,0.340068579
129751,2026-07-13T06:48:41.587316+00:00,-1.105e-05,0.102416977,0.00089128,-7.0603e-05,-0.000330264,-0.000378626,0.001538518,0.339866817
129751,2026-07-13T06:48:41.587316+00:00,-1.105e-05,0.102416977,0.00089128,-7.0603e-05,-0.000330264,-0.000378626,0.001538518,0.339866817
130760,2026-07-13T06:48:42.594555+00:00,-4.847761829e-06,0.102283716,0.000926288,-7.2921e-05,-0.000330492,-0.000389473,0.001542067,0.33966127
130760,2026-07-13T06:48:42.594555+00:00,-4.847761829e-06,0.102283716,0.000926288,-7.2921e-05,-0.000330492,-0.000389473,0.001542067,0.33966127
131763,2026-07-13T06:48:43.597145+00:00,-3.522219458e-06,0.10213802,0.000961249,-7.332e-05,-0.000324602,-0.000376408,0.001556781,0.339511335
131763,2026-07-13T06:48:43.597145+00:00,-3.522219458e-06,0.10213802,0.000961249,-7.332e-05,-0.000324602,-0.000376408,0.001556781,0.339511335
