timestamp_ms,wall_time,voltage_MQ8,voltage_MQ135,voltage_MQ3,voltage_MQ5,voltage_MQ4,voltage_MQ7,voltage_MQ6,voltage_MQ2
1797440,2026-07-15T04:18:31.129802+00:00,-0.000514308,0.002363119,0.003591877,-0.001492689,-0.00572825,-0.007096273,-0.011820352,-0.015401542
1797440,2026-07-15T04:18:31.129802+00:00,-0.000514308,0.002363119,0.003591877,-0.001492689,-0.00572825,-0.007096273,-0.011820352,-0.015401542
1798448,2026-07-15T04:18:32.139926+00:00,-0.000502525,0.002375389,0.003717449,-0.001475109,-0.005755528,-0.007094583,-0.01181216,-0.015402647
1798448,2026-07-15T04:18:32.139926+00:00,-0.000502525,0.002375389,0.003717449,-0.001475109,-0.005755528,-0.007094583,-0.01181216,-0.015402647
1799454,2026-07-15T04:18:32.937869+00:00,-0.000481463,0.002363866,0.003809211,-0.001461288,-0.005758129,-0.007074126,-0.011815676,-0.015382375
1799454,2026-07-15T04:18:32.938868+00:00,-0.000481463,0.002363866,0.003809211,-0.001461288,-0.005758129,-0.007074126,-0.011815676,-0.015382375
1800469,2026-07-15T04:18:34.155335+00:00,-0.000472665,0.002377809,0.003871021,-0.0014402,-0.005770436,-0.007065809,-0.011811159,-0.01541051
1800469,2026-07-15T04:18:34.155335+00:00,-0.000472665,0.002377809,0.003871021,-0.0014402,-0.005770436,-0.007065809,-0.011811159,-0.01541051
1801470,2026-07-15T04:18:34.954580+00:00,-0.000480553,0.002378205,0.003895462,-0.001441101,-0.005778022,-0.007072979,-0.011792427,-0.015381621
1801470,2026-07-15T04:18:34.954580+00:00,-0.000480553,0.002378205,0.003895462,-0.001441101,-0.005778022,-0.007072979,-0.011792427,-0.015381621
1802477,2026-07-15T04:18:35.961589+00:00,-0.000479375,0.002388247,0.003814802,-0.001453227,-0.005780919,-0.007037927,-0.011778908,-0.015345493
1802477,2026-07-15T04:18:35.961589+00:00,-0.000479375,0.002388247,0.003814802,-0.001453227,-0.005780919,-0.007037927,-0.011778908,-0.015345493
