timeIso,deviceId,mode,gasName,gasClass,confidence,alarm,MQ8,MQ135,MQ3,MQ5,MQ4,MQ7,MQ6,MQ2
2026-07-30T00:02:43.278Z,1001,inference,CO2,6,0,0,-0.001369187,0.132102832,0.004613296,0.997024179,0.755260944,0.889345586,1.030967593,0.425945461
2026-07-30T00:02:43.730Z,1001,inference,CO2,6,0,0,-0.001358709,0.183497667,0.004502564,1.017610312,0.800374389,0.896576345,1.047016144,0.459980369
2026-07-30T00:02:44.192Z,1001,inference,CO2,6,0,0,-0.001358709,0.183497667,0.004502564,1.017610312,0.800374389,0.896576345,1.047016144,0.459980369
2026-07-30T00:02:44.810Z,1001,inference,CO2,6,0,0,-0.001356267,0.24429965,0.004537707,1.030334353,0.853201091,0.896346152,1.052013516,0.494761795
2026-07-30T00:02:45.259Z,1001,inference,CO2,6,0,0,-0.001338725,0.297684073,0.010848555,1.047242284,0.893842936,0.891151607,1.057056904,0.517510056
2026-07-30T00:02:45.746Z,1001,inference,CO2,6,0,0,-0.001338725,0.297684073,0.010848555,1.047242284,0.893842936,0.891151607,1.057056904,0.517510056
2026-07-30T00:02:47.290Z,1001,inference,CO2,6,0,0,-0.001376642,0.362694889,0.065632835,1.06061995,0.930053353,0.859731376,1.059555769,0.539946198
2026-07-30T00:02:47.726Z,1001,inference,CO2,6,0,0,-0.001418905,0.411416739,0.11397019,1.06697166,0.953254461,0.827133417,1.060268998,0.553140461
2026-07-30T00:02:48.200Z,1001,inference,CO2,6,0,0,-0.001418905,0.411416739,0.11397019,1.06697166,0.953254461,0.827133417,1.060268998,0.553140461
2026-07-30T00:02:48.806Z,1001,inference,CO2,6,0,0,0.003650249,0.449122906,0.157796249,1.064575911,0.965103447,0.788621783,1.056911707,0.557166398
2026-07-30T00:02:49.236Z,1001,inference,CO2,6,0,0,0.008886436,0.476738751,0.193903312,1.057940364,0.970384181,0.753252327,1.051501036,0.556631148
2026-07-30T00:02:49.721Z,1001,inference,CO2,6,0,0,0.008886436,0.476738751,0.193903312,1.057940364,0.970384181,0.753252327,1.051501036,0.556631148
2026-07-30T00:02:50.318Z,1001,inference,CO2,6,0,0,0.013870286,0.49328205,0.22514759,1.044530153,0.966621399,0.718538404,1.041165113,0.5490008
2026-07-30T00:02:50.761Z,1001,inference,LPG,1,99,1,0.019908104,0.502442241,0.251565546,1.028966784,0.961409092,0.687804818,1.029618859,0.540522873
2026-07-30T00:02:51.233Z,1001,inference,LPG,1,99,1,0.019908104,0.502442241,0.251565546,1.028966784,0.961409092,0.687804818,1.029618859,0.540522873
2026-07-30T00:02:51.832Z,1001,inference,LPG,1,99,1,0.028354004,0.541268051,0.302069545,1.010471106,0.970858574,0.635781169,1.014076948,0.539608598
2026-07-30T00:02:52.187Z,1001,inference,LPG,1,99,1,0.028354004,0.541268051,0.302069545,1.010471106,0.970858574,0.635781169,1.014076948,0.539608598
2026-07-30T00:02:52.650Z,1001,inference,LPG,1,99,1,0.028354004,0.541268051,0.302069545,1.010471106,0.970858574,0.635781169,1.014076948,0.539608598
2026-07-30T00:02:53.150Z,1001,inference,LPG,1,99,1,0.028354004,0.541268051,0.302069545,1.010471106,0.970858574,0.635781169,1.014076948,0.539608598
2026-07-30T00:02:53.652Z,1001,inference,LPG,1,99,1,0.028354004,0.541268051,0.302069545,1.010471106,0.970858574,0.635781169,1.014076948,0.539608598
2026-07-30T00:02:54.292Z,1001,inference,LPG,1,99,1,0.039401364,0.559716702,0.355445921,0.971809983,0.952336788,0.574382782,0.979556859,0.523851752
2026-07-30T00:02:54.695Z,1001,inference,LPG,1,99,1,0.050891273,0.562517166,0.409278929,0.928435147,0.91782397,0.512131453,0.941747665,0.500173926
2026-07-30T00:02:55.178Z,1001,inference,LPG,1,99,1,0.050891273,0.562517166,0.409278929,0.928435147,0.91782397,0.512131453,0.941747665,0.500173926
2026-07-30T00:02:55.787Z,1001,inference,LPG,1,99,1,0.063069619,0.554542243,0.460551202,0.876499295,0.871268392,0.450330019,0.897752285,0.4734779
2026-07-30T00:02:56.182Z,1001,inference,LPG,1,99,1,0.075813077,0.529301345,0.486129194,0.820552051,0.814676285,0.401760489,0.849505544,0.44268328
2026-07-30T00:02:56.661Z,1001,inference,LPG,1,99,1,0.075813077,0.529301345,0.486129194,0.820552051,0.814676285,0.401760489,0.849505544,0.44268328
2026-07-30T00:02:57.267Z,1001,inference,LPG,1,99,1,0.089217469,0.49895525,0.504040062,0.763246655,0.752705872,0.359656662,0.79786098,0.41198197
2026-07-30T00:02:57.680Z,1001,inference,LPG,1,99,1,0.099520624,0.466955006,0.515199542,0.708508909,0.690803587,0.326326251,0.748333335,0.383612424
2026-07-30T00:02:58.157Z,1001,inference,LPG,1,99,1,0.099520624,0.466955006,0.515199542,0.708508909,0.690803587,0.326326251,0.748333335,0.383612424
2026-07-30T00:02:58.764Z,1001,inference,LPG,1,99,1,0.109538853,0.434636593,0.522683024,0.655422747,0.626507938,0.296258152,0.69803077,0.357323945
2026-07-30T00:02:59.190Z,1001,inference,LPG,1,99,1,0.118984178,0.406281799,0.527079582,0.608168483,0.566557765,0.273233443,0.651360512,0.337323338
2026-07-30T00:02:59.670Z,1001,inference,LPG,1,99,1,0.118984178,0.406281799,0.527079582,0.608168483,0.566557765,0.273233443,0.651360512,0.337323338
2026-07-30T00:03:00.291Z,1001,inference,LPG,1,99,1,0.126881272,0.381371588,0.52913326,0.563417435,0.504560232,0.252097785,0.605151534,0.320106208
2026-07-30T00:03:00.701Z,1001,inference,LPG,1,99,1,0.133978188,0.362445027,0.528654456,0.524878621,0.446479231,0.234337211,0.562138081,0.306155503
2026-07-30T00:03:01.180Z,1001,inference,LPG,1,99,1,0.133978188,0.362445027,0.528654456,0.524878621,0.446479231,0.234337211,0.562138081,0.306155503
2026-07-30T00:03:01.794Z,1001,inference,LPG,1,99,1,0.13926056,0.352860034,0.524182975,0.49973923,0.403378487,0.224039286,0.532534957,0.29885143
2026-07-30T00:03:02.339Z,1001,inference,LPG,1,99,1,0.144730121,0.345698535,0.518736184,0.47620216,0.362753332,0.215259507,0.504849136,0.292986721
2026-07-30T00:03:02.686Z,1001,inference,LPG,1,99,1,0.144730121,0.345698535,0.518736184,0.47620216,0.362753332,0.215259507,0.504849136,0.292986721
2026-07-30T00:03:03.149Z,1001,inference,LPG,1,99,1,0.144730121,0.345698535,0.518736184,0.47620216,0.362753332,0.215259507,0.504849136,0.292986721
2026-07-30T00:03:03.662Z,1001,inference,LPG,1,99,1,0.144730121,0.345698535,0.518736184,0.47620216,0.362753332,0.215259507,0.504849136,0.292986721
2026-07-30T00:03:04.147Z,1001,inference,LPG,1,99,1,0.144730121,0.345698535,0.518736184,0.47620216,0.362753332,0.215259507,0.504849136,0.292986721
2026-07-30T00:03:04.754Z,1001,inference,LPG,1,99,1,0.150547475,0.338522762,0.510737896,0.452204645,0.321510136,0.206851169,0.477347374,0.287105024
2026-07-30T00:03:05.303Z,1001,inference,LPG,1,99,1,0.156005844,0.331801176,0.502400875,0.42945689,0.283532649,0.199002087,0.453239977,0.280543089
2026-07-30T00:03:05.726Z,1001,inference,LPG,1,99,1,0.161005139,0.326690018,0.493807167,0.408735812,0.25027135,0.191745758,0.432082713,0.274679214
2026-07-30T00:03:06.212Z,1001,inference,LPG,1,99,1,0.161005139,0.326690018,0.493807167,0.408735812,0.25027135,0.191745758,0.432082713,0.274679214
2026-07-30T00:03:06.766Z,1001,inference,LPG,1,99,1,0.166055635,0.320601881,0.484572947,0.388295293,0.218912765,0.186355218,0.41008845,0.269710809
2026-07-30T00:03:07.177Z,1001,inference,LPG,1,99,1,0.1704292,0.315126449,0.475640833,0.369252533,0.191977739,0.18224363,0.390057296,0.265290231
2026-07-30T00:03:07.651Z,1001,inference,LPG,1,99,1,0.1704292,0.315126449,0.475640833,0.369252533,0.191977739,0.18224363,0.390057296,0.265290231
2026-07-30T00:03:08.210Z,1001,inference,LPG,1,99,1,0.174963355,0.309900761,0.466061056,0.350312352,0.16691193,0.177321464,0.370320499,0.260764718
2026-07-30T00:03:08.799Z,1001,inference,LPG,1,99,1,0.179330647,0.304804265,0.456592619,0.332558095,0.145399392,0.173842683,0.352486432,0.255569994
2026-07-30T00:03:09.215Z,1001,inference,LPG,1,99,1,0.183732659,0.300121605,0.446984947,0.315562963,0.125801355,0.170523494,0.335613638,0.251484722
2026-07-30T00:03:09.688Z,1001,inference,LPG,1,99,1,0.183732659,0.300121605,0.446984947,0.315562963,0.125801355,0.170523494,0.335613638,0.251484722
2026-07-30T00:03:10.300Z,1001,inference,LPG,1,99,1,0.187540203,0.295606196,0.437479675,0.299799651,0.109235503,0.167480141,0.319552809,0.248588413
2026-07-30T00:03:10.709Z,1001,inference,LPG,1,99,1,0.190866739,0.290867895,0.427775323,0.284524649,0.094612971,0.164432719,0.304292619,0.244931191
2026-07-30T00:03:11.192Z,1001,inference,LPG,1,99,1,0.190866739,0.290867895,0.427775323,0.284524649,0.094612971,0.164432719,0.304292619,0.244931191
2026-07-30T00:03:11.800Z,1001,inference,LPG,1,99,1,0.193292916,0.287391812,0.419669479,0.272727191,0.086337917,0.162446916,0.292919606,0.241989762
2026-07-30T00:03:12.203Z,1001,inference,LPG,1,99,1,0.195823953,0.283933014,0.411464989,0.261130363,0.078357115,0.160868838,0.282667726,0.239769891
2026-07-30T00:03:12.678Z,1001,inference,LPG,1,99,1,0.195823953,0.283933014,0.411464989,0.261130363,0.078357115,0.160868838,0.282667726,0.239769891
2026-07-30T00:03:13.266Z,1001,inference,LPG,1,99,1,0.198327452,0.280445755,0.402948797,0.249295354,0.071178488,0.159347594,0.271388113,0.23713088
2026-07-30T00:03:13.686Z,1001,inference,LPG,1,99,1,0.198327452,0.280445755,0.402948797,0.249295354,0.071178488,0.159347594,0.271388113,0.23713088
2026-07-30T00:03:14.148Z,1001,inference,LPG,1,99,1,0.198327452,0.280445755,0.402948797,0.249295354,0.071178488,0.159347594,0.271388113,0.23713088
2026-07-30T00:03:14.647Z,1001,inference,LPG,1,99,1,0.198327452,0.280445755,0.402948797,0.249295354,0.071178488,0.159347594,0.271388113,0.23713088
2026-07-30T00:03:15.161Z,1001,inference,LPG,1,99,1,0.198327452,0.280445755,0.402948797,0.249295354,0.071178488,0.159347594,0.271388113,0.23713088
2026-07-30T00:03:15.784Z,1001,inference,LPG,1,99,1,0.200838923,0.276883394,0.393006325,0.236714989,0.063342996,0.157347038,0.258970886,0.234457895
2026-07-30T00:03:16.193Z,1001,inference,LPG,1,99,1,0.203232169,0.273223996,0.38343668,0.224501699,0.05658688,0.155596912,0.247156575,0.231831238
2026-07-30T00:03:16.674Z,1001,inference,LPG,1,99,1,0.203232169,0.273223996,0.38343668,0.224501699,0.05658688,0.155596912,0.247156575,0.231831238
2026-07-30T00:03:17.269Z,1001,inference,LPG,1,99,1,0.205327436,0.2694785,0.373855442,0.212941676,0.05018986,0.153783649,0.23578158,0.229170635
2026-07-30T00:03:17.829Z,1001,inference,LPG,1,99,1,0.207222983,0.266104877,0.364353269,0.201849774,0.04483695,0.151813194,0.225223973,0.226692647
2026-07-30T00:03:18.260Z,1001,inference,LPG,1,99,1,0.208934978,0.262673795,0.354995906,0.191038817,0.038820054,0.150279805,0.21492219,0.22408101
2026-07-30T00:03:18.735Z,1001,inference,LPG,1,99,1,0.208934978,0.262673795,0.354995906,0.191038817,0.038820054,0.150279805,0.21492219,0.22408101
2026-07-30T00:03:19.313Z,1001,inference,LPG,1,99,1,0.210528776,0.259545594,0.346106887,0.181386977,0.03460487,0.148589164,0.205509663,0.221646696
2026-07-30T00:03:19.743Z,1001,inference,LPG,1,99,1,0.212179974,0.256577909,0.337310493,0.171509326,0.029460639,0.146953285,0.19631353,0.21947518
2026-07-30T00:03:20.219Z,1001,inference,LPG,1,99,1,0.212179974,0.256577909,0.337310493,0.171509326,0.029460639,0.146953285,0.19631353,0.21947518
2026-07-30T00:03:20.779Z,1001,inference,LPG,1,99,1,0.213591501,0.253877252,0.328876346,0.16255796,0.023844037,0.145319998,0.187743455,0.217317387
2026-07-30T00:03:21.212Z,1001,inference,LPG,1,99,1,0.214913055,0.251130998,0.320507258,0.153958768,0.019799152,0.143552497,0.178655952,0.214603379
2026-07-30T00:03:21.692Z,1001,inference,LPG,1,99,1,0.214913055,0.251130998,0.320507258,0.153958768,0.019799152,0.143552497,0.178655952,0.214603379
2026-07-30T00:03:22.269Z,1001,inference,LPG,1,99,1,0.216099709,0.248382181,0.312738836,0.145729154,0.015766619,0.141411111,0.171395957,0.212334007
2026-07-30T00:03:22.712Z,1001,inference,LPG,1,99,1,0.216601998,0.246327728,0.306790411,0.140487358,0.012381502,0.139668137,0.16624257,0.210480019
2026-07-30T00:03:23.188Z,1001,inference,LPG,1,99,1,0.216601998,0.246327728,0.306790411,0.140487358,0.012381502,0.139668137,0.16624257,0.210480019
2026-07-30T00:03:23.746Z,1001,inference,LPG,1,99,1,0.21726048,0.244277805,0.301277339,0.134674415,0.008648032,0.138030335,0.160239622,0.20860824
2026-07-30T00:03:24.183Z,1001,inference,LPG,1,99,1,0.21726048,0.244277805,0.301277339,0.134674415,0.008648032,0.138030335,0.160239622,0.20860824
2026-07-30T00:03:24.647Z,1001,inference,LPG,1,99,1,0.21726048,0.244277805,0.301277339,0.134674415,0.008648032,0.138030335,0.160239622,0.20860824
2026-07-30T00:03:25.185Z,1001,inference,LPG,1,99,1,0.21726048,0.244277805,0.301277339,0.134674415,0.008648032,0.138030335,0.160239622,0.20860824
2026-07-30T00:03:25.650Z,1001,inference,LPG,1,99,1,0.21726048,0.244277805,0.301277339,0.134674415,0.008648032,0.138030335,0.160239622,0.20860824
2026-07-30T00:03:26.264Z,1001,inference,LPG,1,99,1,0.217797488,0.241861865,0.294355005,0.128345832,0.005430867,0.136836514,0.154705852,0.206753179
2026-07-30T00:03:26.670Z,1001,inference,LPG,1,99,1,0.218216062,0.239454895,0.288661659,0.122592233,0.001879691,0.134863734,0.149132445,0.204849035
2026-07-30T00:03:27.154Z,1001,inference,LPG,1,99,1,0.218216062,0.239454895,0.288661659,0.122592233,0.001879691,0.134863734,0.149132445,0.204849035
2026-07-30T00:03:27.763Z,1001,inference,LPG,1,99,1,0.218629569,0.2368633,0.282112986,0.117042914,-0.000408786,0.132815406,0.143718034,0.203271508
2026-07-30T00:03:28.334Z,1001,inference,LPG,1,99,1,0.218993589,0.234347701,0.276461661,0.111321524,-0.003568532,0.131158412,0.13849923,0.201656073
2026-07-30T00:03:28.768Z,1001,inference,LPG,1,99,1,0.219155401,0.231948018,0.270375282,0.106575109,-0.005547232,0.129007116,0.133548737,0.199999452
2026-07-30T00:03:29.254Z,1001,inference,LPG,1,99,1,0.219155401,0.231948018,0.270375282,0.106575109,-0.005547232,0.129007116,0.133548737,0.199999452
2026-07-30T00:03:29.675Z,1001,inference,LPG,1,99,1,0.219271109,0.228957772,0.264191598,0.101827763,-0.006429575,0.127257869,0.128586382,0.19819887
2026-07-30T00:03:30.158Z,1001,inference,LPG,1,99,1,0.219271109,0.228957772,0.264191598,0.101827763,-0.006429575,0.127257869,0.128586382,0.19819887
2026-07-30T00:03:30.796Z,1001,inference,LPG,1,99,1,0.219139576,0.226465061,0.257584423,0.097424604,-0.00832225,0.125446528,0.123968244,0.196538374
2026-07-30T00:03:31.204Z,1001,inference,LPG,1,99,1,0.219038725,0.224194765,0.251794815,0.093599692,-0.009807957,0.123965606,0.119339719,0.1951112
2026-07-30T00:03:31.684Z,1001,inference,LPG,1,99,1,0.219038725,0.224194765,0.251794815,0.093599692,-0.009807957,0.123965606,0.119339719,0.1951112
2026-07-30T00:03:32.298Z,1001,inference,LPG,1,99,1,0.219144017,0.22165601,0.246495813,0.089290008,-0.00995932,0.122193672,0.114669167,0.193577558
2026-07-30T00:03:32.691Z,1001,inference,LPG,1,99,1,0.218994096,0.219267651,0.240313917,0.085722245,-0.009984486,0.12081448,0.111362115,0.192178935
2026-07-30T00:03:33.173Z,1001,inference,LPG,1,99,1,0.218994096,0.219267651,0.240313917,0.085722245,-0.009984486,0.12081448,0.111362115,0.192178935
2026-07-30T00:03:33.753Z,1001,inference,LPG,1,99,1,0.218861192,0.217460185,0.236037642,0.08322265,-0.010009828,0.119142532,0.108125411,0.190924734
2026-07-30T00:03:34.174Z,1001,inference,LPG,1,99,1,0.218861192,0.217460185,0.236037642,0.08322265,-0.010009828,0.119142532,0.108125411,0.190924734
2026-07-30T00:03:34.637Z,1001,inference,LPG,1,99,1,0.218861192,0.217460185,0.236037642,0.08322265,-0.010009828,0.119142532,0.108125411,0.190924734
2026-07-30T00:03:35.135Z,1001,inference,LPG,1,99,1,0.218861192,0.217460185,0.236037642,0.08322265,-0.010009828,0.119142532,0.108125411,0.190924734
2026-07-30T00:03:35.650Z,1001,inference,LPG,1,99,1,0.218861192,0.217460185,0.236037642,0.08322265,-0.010009828,0.119142532,0.108125411,0.190924734
2026-07-30T00:03:36.258Z,1001,inference,LPG,1,99,1,0.218533397,0.215627238,0.230625108,0.080255091,-0.010047664,0.117319807,0.104560375,0.189418033
2026-07-30T00:03:36.668Z,1001,inference,LPG,1,99,1,0.21823585,0.213275105,0.225914598,0.077725358,-0.010056316,0.115562283,0.101371445,0.187897071
2026-07-30T00:03:37.146Z,1001,inference,LPG,1,99,1,0.21823585,0.213275105,0.225914598,0.077725358,-0.010056316,0.115562283,0.101371445,0.187897071
2026-07-30T00:03:37.753Z,1001,inference,LPG,1,99,1,0.217746973,0.211192966,0.220373392,0.075028248,-0.0100574,0.113577947,0.098230481,0.186229631
2026-07-30T00:03:38.331Z,1001,inference,LPG,1,99,1,0.217275336,0.209131002,0.215729862,0.07209485,-0.010061904,0.112318352,0.094993144,0.184613228
2026-07-30T00:03:38.762Z,1001,inference,LPG,1,99,1,0.216816783,0.208145142,0.211657614,0.069785476,-0.010158207,0.110641792,0.092326976,0.183138371
2026-07-30T00:03:39.250Z,1001,inference,LPG,1,99,1,0.216816783,0.208145142,0.211657614,0.069785476,-0.010158207,0.110641792,0.092326976,0.183138371
2026-07-30T00:03:39.809Z,1001,inference,LPG,1,99,1,0.216453224,0.20631209,0.208120018,0.06758067,-0.010162191,0.108688518,0.089631706,0.18181935
2026-07-30T00:03:40.267Z,1001,inference,LPG,1,99,1,0.216034651,0.204176426,0.204303294,0.064919122,-0.01015316,0.106597558,0.087001115,0.180098698
2026-07-30T00:03:40.754Z,1001,inference,LPG,1,99,1,0.216034651,0.204176426,0.204303294,0.064919122,-0.01015316,0.106597558,0.087001115,0.180098698
2026-07-30T00:03:41.318Z,1001,inference,LPG,1,99,1,0.215349957,0.202091217,0.200464457,0.062330417,-0.010136722,0.104608357,0.084698804,0.178617775
2026-07-30T00:03:41.758Z,1001,inference,LPG,1,99,1,0.214831591,0.200163797,0.196905106,0.059928648,-0.010092596,0.102583408,0.082142375,0.177253991
2026-07-30T00:03:42.236Z,1001,inference,LPG,1,99,1,0.214831591,0.200163797,0.196905106,0.059928648,-0.010092596,0.102583408,0.082142375,0.177253991
2026-07-30T00:03:42.811Z,1001,inference,LPG,1,99,1,0.214225888,0.197999403,0.193390593,0.057563744,-0.010080501,0.100727037,0.080391452,0.17588219
2026-07-30T00:03:43.248Z,1001,inference,LPG,1,99,1,0.21372512,0.195918113,0.190201595,0.055794884,-0.01006479,0.099641077,0.078753121,0.174915925
2026-07-30T00:03:43.731Z,1001,inference,LPG,1,99,1,0.21372512,0.195918113,0.190201595,0.055794884,-0.01006479,0.099641077,0.078753121,0.174915925
2026-07-30T00:03:44.281Z,1001,inference,LPG,1,99,1,0.213173389,0.194558635,0.187039226,0.053651817,-0.010054626,0.098831877,0.07715743,0.173997715
2026-07-30T00:03:44.686Z,1001,inference,LPG,1,99,1,0.213173389,0.194558635,0.187039226,0.053651817,-0.010054626,0.098831877,0.07715743,0.173997715
2026-07-30T00:03:45.151Z,1001,inference,LPG,1,99,1,0.213173389,0.194558635,0.187039226,0.053651817,-0.010054626,0.098831877,0.07715743,0.173997715
2026-07-30T00:03:45.663Z,1001,inference,LPG,1,99,1,0.213173389,0.194558635,0.187039226,0.053651817,-0.010054626,0.098831877,0.07715743,0.173997715
2026-07-30T00:03:46.161Z,1001,inference,LPG,1,99,1,0.213173389,0.194558635,0.187039226,0.053651817,-0.010054626,0.098831877,0.07715743,0.173997715
2026-07-30T00:03:46.753Z,1001,inference,LPG,1,99,1,0.212499067,0.192820698,0.18431136,0.051697187,-0.010035515,0.097496346,0.075403199,0.172991917
2026-07-30T00:03:47.329Z,1001,inference,LPG,1,99,1,0.211900786,0.19126308,0.181748688,0.050080724,-0.010024774,0.095622227,0.073912703,0.171886966
2026-07-30T00:03:47.770Z,1001,inference,LPG,1,99,1,0.211271405,0.189221978,0.178817749,0.048369583,-0.00994252,0.094231591,0.072404958,0.170891762
2026-07-30T00:03:48.256Z,1001,inference,LPG,1,99,1,0.211271405,0.189221978,0.178817749,0.048369583,-0.00994252,0.094231591,0.072404958,0.170891762
2026-07-30T00:03:48.818Z,1001,inference,LPG,1,99,1,0.210556388,0.187331945,0.176141903,0.047146078,-0.009955248,0.092730127,0.071004853,0.169635817
2026-07-30T00:03:49.258Z,1001,inference,LPG,1,99,1,0.209808588,0.185684532,0.17311427,0.045813069,-0.009956568,0.091211148,0.069497667,0.168814808
2026-07-30T00:03:49.734Z,1001,inference,LPG,1,99,1,0.209808588,0.185684532,0.17311427,0.045813069,-0.009956568,0.091211148,0.069497667,0.168814808
2026-07-30T00:03:50.310Z,1001,inference,LPG,1,99,1,0.209216163,0.184074551,0.170122012,0.044800542,-0.009980652,0.090151131,0.067883715,0.167977184
2026-07-30T00:03:50.754Z,1001,inference,LPG,1,99,1,0.208362743,0.182178453,0.167417303,0.043417551,-0.010025864,0.089000091,0.066434279,0.166373938
2026-07-30T00:03:51.229Z,1001,inference,LPG,1,99,1,0.208362743,0.182178453,0.167417303,0.043417551,-0.010025864,0.089000091,0.066434279,0.166373938
2026-07-30T00:03:51.808Z,1001,inference,LPG,1,99,1,0.207615495,0.18071638,0.165433675,0.042047791,-0.010023326,0.087577656,0.064705327,0.165414765
2026-07-30T00:03:52.254Z,1001,inference,LPG,1,99,1,0.206894279,0.179206893,0.162944898,0.040244155,-0.010037633,0.086030588,0.063179895,0.164429799
2026-07-30T00:03:52.741Z,1001,inference,LPG,1,99,1,0.206894279,0.179206893,0.162944898,0.040244155,-0.010037633,0.086030588,0.063179895,0.164429799
2026-07-30T00:03:53.318Z,1001,inference,LPG,1,99,1,0.206098229,0.178057685,0.160989717,0.038905524,-0.010022996,0.084584162,0.061505813,0.16352722
2026-07-30T00:03:53.764Z,1001,inference,LPG,1,99,1,0.205404997,0.176303372,0.158871785,0.037916996,-0.010014654,0.08347293,0.06043458,0.162801504
2026-07-30T00:03:54.239Z,1001,inference,LPG,1,99,1,0.205404997,0.176303372,0.158871785,0.037916996,-0.010014654,0.08347293,0.06043458,0.162801504
2026-07-30T00:03:54.809Z,1001,inference,LPG,1,99,1,0.204683691,0.174583793,0.156495556,0.036744706,-0.010002011,0.082812354,0.059140652,0.161850259
2026-07-30T00:03:55.178Z,1001,inference,LPG,1,99,1,0.204683691,0.174583793,0.156495556,0.036744706,-0.010002011,0.082812354,0.059140652,0.161850259
2026-07-30T00:03:55.642Z,1001,inference,LPG,1,99,1,0.204683691,0.174583793,0.156495556,0.036744706,-0.010002011,0.082812354,0.059140652,0.161850259
2026-07-30T00:03:56.142Z,1001,inference,LPG,1,99,1,0.204683691,0.174583793,0.156495556,0.036744706,-0.010002011,0.082812354,0.059140652,0.161850259
2026-07-30T00:03:56.641Z,1001,inference,LPG,1,99,1,0.204683691,0.174583793,0.156495556,0.036744706,-0.010002011,0.082812354,0.059140652,0.161850259
2026-07-30T00:03:57.267Z,1001,inference,LPG,1,99,1,0.20401895,0.172503829,0.154228747,0.035227563,-0.009977257,0.081238352,0.057540547,0.160710901
2026-07-30T00:03:57.675Z,1001,inference,LPG,1,99,1,0.203079224,0.170855001,0.151917145,0.032564551,-0.009898687,0.079960056,0.055885442,0.15975669
2026-07-30T00:03:58.159Z,1001,inference,LPG,1,99,1,0.203079224,0.170855001,0.151917145,0.032564551,-0.009898687,0.079960056,0.055885442,0.15975669
2026-07-30T00:03:58.772Z,1001,inference,LPG,1,99,1,0.202293515,0.169427842,0.149899155,0.031490445,-0.009898828,0.079087831,0.054351874,0.158595607
2026-07-30T00:03:59.186Z,1001,inference,LPG,1,99,1,0.201336741,0.168381676,0.14773801,0.030307036,-0.009900219,0.077751659,0.053098839,0.157343403
2026-07-30T00:03:59.671Z,1001,inference,LPG,1,99,1,0.201336741,0.168381676,0.14773801,0.030307036,-0.009900219,0.077751659,0.053098839,0.157343403
2026-07-30T00:04:00.278Z,1001,inference,LPG,1,99,1,0.200651795,0.166941792,0.145369649,0.028653556,-0.009882159,0.076410629,0.05171451,0.156803876
2026-07-30T00:04:00.674Z,1001,inference,LPG,1,99,1,0.199739486,0.165349126,0.142500311,0.027128285,-0.009891545,0.075246558,0.050478596,0.155742764
2026-07-30T00:04:01.149Z,1001,inference,LPG,1,99,1,0.199739486,0.165349126,0.142500311,0.027128285,-0.009891545,0.075246558,0.050478596,0.155742764
2026-07-30T00:04:01.768Z,1001,inference,LPG,1,99,1,0.199029669,0.163584709,0.140346631,0.026150346,-0.009881128,0.074125037,0.049228415,0.154460639
2026-07-30T00:04:02.169Z,1001,inference,LPG,1,99,1,0.198270932,0.161591142,0.138360485,0.024893943,-0.009876421,0.07269831,0.048298504,0.15321146
2026-07-30T00:04:02.652Z,1001,inference,LPG,1,99,1,0.198270932,0.161591142,0.138360485,0.024893943,-0.009876421,0.07269831,0.048298504,0.15321146
2026-07-30T00:04:03.258Z,1001,inference,LPG,1,99,1,0.197617203,0.160353869,0.136508107,0.023920706,-0.00987995,0.071498439,0.04711568,0.152097479
2026-07-30T00:04:03.822Z,1001,inference,LPG,1,99,1,0.196719855,0.158869296,0.134977236,0.023301819,-0.009920327,0.070194483,0.046053909,0.151137725
2026-07-30T00:04:04.261Z,1001,inference,LPG,1,99,1,0.196012348,0.15775542,0.133396462,0.021873485,-0.009918508,0.069552891,0.045244232,0.150240272
2026-07-30T00:04:04.734Z,1001,inference,LPG,1,99,1,0.196012348,0.15775542,0.133396462,0.021873485,-0.009918508,0.069552891,0.045244232,0.150240272
2026-07-30T00:04:05.289Z,1001,inference,LPG,1,99,1,0.195519298,0.156627804,0.131611124,0.021641731,-0.009896645,0.069017798,0.044392545,0.14941375
2026-07-30T00:04:05.690Z,1001,inference,LPG,1,99,1,0.195519298,0.156627804,0.131611124,0.021641731,-0.009896645,0.069017798,0.044392545,0.14941375
2026-07-30T00:04:06.152Z,1001,inference,LPG,1,99,1,0.195519298,0.156627804,0.131611124,0.021641731,-0.009896645,0.069017798,0.044392545,0.14941375
2026-07-30T00:04:06.652Z,1001,inference,LPG,1,99,1,0.195519298,0.156627804,0.131611124,0.021641731,-0.009896645,0.069017798,0.044392545,0.14941375
2026-07-30T00:04:07.163Z,1001,inference,LPG,1,99,1,0.195519298,0.156627804,0.131611124,0.021641731,-0.009896645,0.069017798,0.044392545,0.14941375
2026-07-30T00:04:07.758Z,1001,inference,LPG,1,99,1,0.194639638,0.155087516,0.129992738,0.020690516,-0.009875642,0.067698807,0.043512035,0.148504972
2026-07-30T00:04:08.333Z,1001,inference,LPG,1,99,1,0.193960354,0.153308377,0.128235817,0.019600425,-0.009850813,0.06668777,0.042736448,0.147775412
2026-07-30T00:04:08.774Z,1001,inference,LPG,1,99,1,0.192872986,0.151997253,0.126767814,0.018032912,-0.00985959,0.065478332,0.041943625,0.146897152
