timestamp_local,elapsed_s,phase,duty_pct,mq8_v
"2026-07-31 14:24:08.685 +07:00","1.871","HOT_BASELINE_100","100","0"
"2026-07-31 14:24:09.479 +07:00","2.706","HOT_BASELINE_100","100","0"
"2026-07-31 14:24:10.159 +07:00","3.397","HOT_BASELINE_100","100","0"
"2026-07-31 14:24:10.850 +07:00","4.087","HOT_BASELINE_100","100","0"
"2026-07-31 14:24:11.565 +07:00","4.791","HOT_BASELINE_100","100","0"
"2026-07-31 14:24:12.252 +07:00","5.488","HOT_BASELINE_100","100","0"
"2026-07-31 14:24:12.946 +07:00","6.184","HOT_BASELINE_100","100","0"
"2026-07-31 14:24:13.733 +07:00","6.971","HOT_BASELINE_100","100","0"
"2026-07-31 14:24:14.459 +07:00","7.697","HOT_BASELINE_100","100","0.162405387"
"2026-07-31 14:24:15.137 +07:00","8.375","HOT_BASELINE_100","100","0.162270054"
"2026-07-31 14:24:15.819 +07:00","9.057","HOT_BASELINE_100","100","0.162360221"
"2026-07-31 14:24:16.501 +07:00","9.739","HOT_BASELINE_100","100","0.161983803"
"2026-07-31 14:24:17.179 +07:00","10.417","HOT_BASELINE_100","100","0.161502197"
"2026-07-31 14:24:17.876 +07:00","11.114","HOT_BASELINE_100","100","0.160626769"
"2026-07-31 14:24:18.565 +07:00","11.803","HOT_BASELINE_100","100","0.16008392"
"2026-07-31 14:24:19.238 +07:00","12.476","HOT_BASELINE_100","100","0.159686238"
"2026-07-31 14:24:19.919 +07:00","13.143","HOT_BASELINE_100","100","0.159313872"
"2026-07-31 14:24:20.610 +07:00","13.846","HOT_BASELINE_100","100","0.158917159"
"2026-07-31 14:24:21.293 +07:00","14.516","HOT_BASELINE_100","100","0.157976732"
"2026-07-31 14:24:21.965 +07:00","15.203","HOT_BASELINE_100","100","0.156926364"
