timestamp_local,elapsed_s,phase,duty_pct,mq8_v
"2026-08-04 09:57:08.314 +07:00","1.917","HOT_BASELINE_100","100","-0.000944964"
"2026-08-04 09:57:09.003 +07:00","2.662","HOT_BASELINE_100","100","-0.00092711"
"2026-08-04 09:57:09.683 +07:00","3.342","HOT_BASELINE_100","100","-0.000950062"
"2026-08-04 09:57:10.384 +07:00","4.042","HOT_BASELINE_100","100","-0.00092791"
"2026-08-04 09:57:11.081 +07:00","4.74","HOT_BASELINE_100","100","-0.000903402"
"2026-08-04 09:57:11.767 +07:00","5.426","HOT_BASELINE_100","100","-0.000895522"
"2026-08-04 09:57:12.449 +07:00","6.108","HOT_BASELINE_100","100","-0.000903777"
"2026-08-04 09:57:13.150 +07:00","6.809","HOT_BASELINE_100","100","-0.00090321"
"2026-08-04 09:57:13.848 +07:00","7.508","HOT_BASELINE_100","100","-0.000909126"
"2026-08-04 09:57:14.532 +07:00","8.191","HOT_BASELINE_100","100","-0.000933164"
"2026-08-04 09:57:15.218 +07:00","8.875","HOT_BASELINE_100","100","-0.000943921"
"2026-08-04 09:57:15.913 +07:00","9.573","HOT_BASELINE_100","100","-0.000936122"
"2026-08-04 09:57:16.614 +07:00","10.274","HOT_BASELINE_100","100","-0.00087738"
"2026-08-04 09:57:17.298 +07:00","10.957","HOT_BASELINE_100","100","-0.000884357"
"2026-08-04 09:57:17.981 +07:00","11.639","HOT_BASELINE_100","100","-0.000866699"
"2026-08-04 09:57:18.681 +07:00","12.34","HOT_BASELINE_100","100","-0.000865851"
"2026-08-04 09:57:19.380 +07:00","13.039","HOT_BASELINE_100","100","-0.000863227"
"2026-08-04 09:57:20.067 +07:00","13.724","HOT_BASELINE_100","100","-0.00085907"
"2026-08-04 09:57:20.749 +07:00","14.409","HOT_BASELINE_100","100","-0.000834428"
"2026-08-04 09:57:21.447 +07:00","15.105","HOT_BASELINE_100","100","-0.000820532"
"2026-08-04 09:57:22.144 +07:00","15.803","HOT_BASELINE_100","100","-0.000833822"
"2026-08-04 09:57:22.828 +07:00","16.487","HOT_BASELINE_100","100","-0.000836471"
"2026-08-04 09:57:23.512 +07:00","17.172","HOT_BASELINE_100","100","-0.00087842"
"2026-08-04 09:57:24.209 +07:00","17.868","HOT_BASELINE_100","100","-0.000899464"
"2026-08-04 09:57:24.895 +07:00","18.554","HOT_BASELINE_100","100","-0.000909122"
"2026-08-04 09:57:25.578 +07:00","19.238","HOT_BASELINE_100","100","-0.000909773"
"2026-08-04 09:57:26.259 +07:00","19.918","HOT_BASELINE_100","100","-0.000921435"
"2026-08-04 09:57:26.943 +07:00","20.601","HOT_BASELINE_100","100","-0.000916793"
"2026-08-04 09:57:27.629 +07:00","21.285","HOT_BASELINE_100","100","-0.000957434"
"2026-08-04 09:57:28.309 +07:00","21.968","HOT_BASELINE_100","100","-0.000954128"
"2026-08-04 09:57:29.010 +07:00","22.668","HOT_BASELINE_100","100","-0.00095607"
"2026-08-04 09:57:29.708 +07:00","23.367","HOT_BASELINE_100","100","-0.000954444"
"2026-08-04 09:57:30.392 +07:00","24.05","HOT_BASELINE_100","100","-0.000955789"
"2026-08-04 09:57:31.074 +07:00","24.734","HOT_BASELINE_100","100","-0.000934108"
"2026-08-04 09:57:31.775 +07:00","25.434","HOT_BASELINE_100","100","-0.000934565"
"2026-08-04 09:57:32.476 +07:00","26.134","HOT_BASELINE_100","100","-0.000941801"
"2026-08-04 09:57:33.161 +07:00","26.816","HOT_BASELINE_100","100","-0.000936344"
"2026-08-04 09:57:33.841 +07:00","27.5","HOT_BASELINE_100","100","-0.000952971"
"2026-08-04 09:57:34.544 +07:00","28.202","HOT_BASELINE_100","100","-0.000950833"
"2026-08-04 09:57:35.240 +07:00","28.899","HOT_BASELINE_100","100","-0.000930054"
"2026-08-04 09:57:35.922 +07:00","29.581","HOT_BASELINE_100","100","-0.000914403"
"2026-08-04 09:57:36.606 +07:00","30.264","HOT_BASELINE_100","100","-0.000901084"
"2026-08-04 09:57:37.305 +07:00","30.964","HOT_BASELINE_100","100","-0.00088085"
"2026-08-04 09:57:38.009 +07:00","31.665","HOT_BASELINE_100","100","-0.000891835"
"2026-08-04 09:57:38.705 +07:00","32.365","HOT_BASELINE_100","100","-0.00091676"
"2026-08-04 09:57:39.388 +07:00","33.047","HOT_BASELINE_100","100","-0.000905356"
"2026-08-04 09:57:40.087 +07:00","33.746","HOT_BASELINE_100","100","-0.000900315"
"2026-08-04 09:57:40.789 +07:00","34.448","HOT_BASELINE_100","100","-0.000903438"
"2026-08-04 09:57:41.489 +07:00","35.146","HOT_BASELINE_100","100","-0.000878855"
"2026-08-04 09:57:42.169 +07:00","35.829","HOT_BASELINE_100","100","-0.00089818"
"2026-08-04 09:57:42.878 +07:00","36.534","HOT_BASELINE_100","100","-0.000909441"
"2026-08-04 09:57:43.566 +07:00","37.226","HOT_BASELINE_100","100","-0.000922434"
"2026-08-04 09:57:44.251 +07:00","37.911","HOT_BASELINE_100","100","-0.000920593"
"2026-08-04 09:57:44.938 +07:00","38.596","HOT_BASELINE_100","100","-0.000902308"
"2026-08-04 09:57:45.635 +07:00","39.294","HOT_BASELINE_100","100","-0.000877692"
"2026-08-04 09:57:46.335 +07:00","39.993","HOT_BASELINE_100","100","-0.000871855"
"2026-08-04 09:57:47.017 +07:00","40.677","HOT_BASELINE_100","100","-0.00088713"
"2026-08-04 09:57:47.702 +07:00","41.361","HOT_BASELINE_100","100","-0.000877101"
"2026-08-04 09:57:48.401 +07:00","42.06","HOT_BASELINE_100","100","-0.000882083"
"2026-08-04 09:57:49.100 +07:00","42.76","HOT_BASELINE_100","100","-0.000887767"
"2026-08-04 09:57:49.785 +07:00","43.444","HOT_BASELINE_100","100","-0.00089401"
"2026-08-04 09:57:50.467 +07:00","44.126","HOT_BASELINE_100","100","-0.000887463"
"2026-08-04 09:57:51.165 +07:00","44.824","HOT_BASELINE_100","100","-0.000900258"
"2026-08-04 09:57:51.865 +07:00","45.524","HOT_BASELINE_100","100","-0.00090023"
"2026-08-04 09:57:52.552 +07:00","46.21","HOT_BASELINE_100","100","-0.00089781"
"2026-08-04 09:57:53.231 +07:00","46.89","HOT_BASELINE_100","100","-0.00089296"
"2026-08-04 09:57:53.934 +07:00","47.592","HOT_BASELINE_100","100","-0.00088482"
"2026-08-04 09:57:54.634 +07:00","48.29","HOT_BASELINE_100","100","-0.000890137"
"2026-08-04 09:57:55.333 +07:00","48.99","HOT_BASELINE_100","100","-0.000889514"
"2026-08-04 09:57:56.014 +07:00","49.674","HOT_BASELINE_100","100","-0.000899062"
"2026-08-04 09:57:56.714 +07:00","50.373","HOT_BASELINE_100","100","-0.000885523"
"2026-08-04 09:57:57.413 +07:00","51.073","HOT_BASELINE_100","100","-0.000886253"
"2026-08-04 09:57:58.095 +07:00","51.754","HOT_BASELINE_100","100","-0.000859756"
"2026-08-04 09:57:58.779 +07:00","52.438","HOT_BASELINE_100","100","-0.000895375"
"2026-08-04 09:57:59.482 +07:00","53.139","HOT_BASELINE_100","100","-0.00092472"
"2026-08-04 09:58:00.179 +07:00","53.838","HOT_BASELINE_100","100","-0.000936755"
"2026-08-04 09:58:00.864 +07:00","54.521","HOT_BASELINE_100","100","-0.000929443"
"2026-08-04 09:58:01.546 +07:00","55.204","HOT_BASELINE_100","100","-0.000927019"
"2026-08-04 09:58:02.245 +07:00","55.905","HOT_BASELINE_100","100","-0.000910998"
"2026-08-04 09:58:02.944 +07:00","56.603","HOT_BASELINE_100","100","-0.000915172"
"2026-08-04 09:58:03.628 +07:00","57.287","HOT_BASELINE_100","100","-0.000939775"
"2026-08-04 09:58:04.311 +07:00","57.968","HOT_BASELINE_100","100","-0.000936258"
"2026-08-04 09:58:05.008 +07:00","58.668","HOT_BASELINE_100","100","-0.000948864"
"2026-08-04 09:58:05.692 +07:00","59.352","HOT_BASELINE_100","100","-0.000940732"
"2026-08-04 09:58:06.380 +07:00","60.037","HOT_BASELINE_100","100","-0.00093229"
"2026-08-04 09:58:07.064 +07:00","60.721","HOT_BASELINE_100","100","-0.000932121"
"2026-08-04 09:58:07.762 +07:00","61.419","HOT_BASELINE_100","100","-0.000906136"
"2026-08-04 09:58:08.458 +07:00","62.118","HOT_BASELINE_100","100","-0.00089954"
"2026-08-04 09:58:09.145 +07:00","62.801","HOT_BASELINE_100","100","-0.000929387"
"2026-08-04 09:58:09.824 +07:00","63.483","HOT_BASELINE_100","100","-0.000920618"
"2026-08-04 09:58:10.525 +07:00","64.184","HOT_BASELINE_100","100","-0.00089593"
"2026-08-04 09:58:11.208 +07:00","64.867","HOT_BASELINE_100","100","-0.000904474"
"2026-08-04 09:58:11.889 +07:00","65.547","HOT_BASELINE_100","100","-0.000917066"
"2026-08-04 09:58:12.576 +07:00","66.235","HOT_BASELINE_100","100","-0.000917736"
"2026-08-04 09:58:13.272 +07:00","66.929","HOT_BASELINE_100","100","-0.00091324"
"2026-08-04 09:58:13.958 +07:00","67.617","HOT_BASELINE_100","100","-0.000936389"
"2026-08-04 09:58:14.643 +07:00","68.302","HOT_BASELINE_100","100","-0.00096827"
"2026-08-04 09:58:15.318 +07:00","68.979","HOT_BASELINE_100","100","-0.000965365"
"2026-08-04 09:58:16.010 +07:00","69.668","HOT_BASELINE_100","100","-0.000968214"
"2026-08-04 09:58:16.706 +07:00","70.368","HOT_BASELINE_100","100","-0.000962557"
"2026-08-04 09:58:17.402 +07:00","71.061","HOT_BASELINE_100","100","-0.000945417"
"2026-08-04 09:58:18.104 +07:00","71.759","HOT_BASELINE_100","100","-0.00094513"
"2026-08-04 09:58:18.790 +07:00","72.449","HOT_BASELINE_100","100","-0.000945168"
"2026-08-04 09:58:19.472 +07:00","73.131","HOT_BASELINE_100","100","-0.000935302"
"2026-08-04 09:58:20.155 +07:00","73.814","HOT_BASELINE_100","100","-0.000945445"
"2026-08-04 09:58:20.854 +07:00","74.508","HOT_BASELINE_100","100","-0.00093452"
"2026-08-04 09:58:21.536 +07:00","75.195","HOT_BASELINE_100","100","-0.000855399"
"2026-08-04 09:58:22.221 +07:00","75.878","HOT_BASELINE_100","100","-0.000876164"
"2026-08-04 09:58:22.895 +07:00","76.556","HOT_BASELINE_100","100","-0.00082274"
"2026-08-04 09:58:23.585 +07:00","77.246","HOT_BASELINE_100","100","-0.000820539"
"2026-08-04 09:58:24.264 +07:00","77.925","HOT_BASELINE_100","100","-0.000845517"
"2026-08-04 09:58:24.955 +07:00","78.616","HOT_BASELINE_100","100","-0.000847389"
"2026-08-04 09:58:25.652 +07:00","79.311","HOT_BASELINE_100","100","-0.000846284"
"2026-08-04 09:58:26.341 +07:00","80","HOT_BASELINE_100","100","-0.000864334"
"2026-08-04 09:58:27.034 +07:00","80.689","HOT_BASELINE_100","100","-0.000844474"
"2026-08-04 09:58:27.719 +07:00","81.378","HOT_BASELINE_100","100","-0.000841012"
"2026-08-04 09:58:28.411 +07:00","82.072","HOT_BASELINE_100","100","-0.000908807"
"2026-08-04 09:58:29.094 +07:00","82.755","HOT_BASELINE_100","100","-0.000908177"
"2026-08-04 09:58:29.783 +07:00","83.442","HOT_BASELINE_100","100","-0.0009644"
"2026-08-04 09:58:30.471 +07:00","84.127","HOT_BASELINE_100","100","-0.000967997"
"2026-08-04 09:58:31.153 +07:00","84.812","HOT_BASELINE_100","100","-0.000963507"
"2026-08-04 09:58:31.834 +07:00","85.493","HOT_BASELINE_100","100","-0.000964206"
"2026-08-04 09:58:32.518 +07:00","86.169","HOT_BASELINE_100","100","-0.000966529"
"2026-08-04 09:58:33.209 +07:00","86.871","HOT_BASELINE_100","100","-0.000926811"
"2026-08-04 09:58:33.897 +07:00","87.558","HOT_BASELINE_100","100","-0.000932726"
"2026-08-04 09:58:34.575 +07:00","88.236","HOT_BASELINE_100","100","-0.000927355"
"2026-08-04 09:58:35.282 +07:00","88.935","HOT_BASELINE_100","100","-0.000921233"
"2026-08-04 09:58:35.973 +07:00","89.632","HOT_BASELINE_100","100","-0.000919798"
"2026-08-04 09:58:36.663 +07:00","90.322","HOT_BASELINE_100","100","-0.000906535"
"2026-08-04 09:58:37.341 +07:00","91.002","HOT_BASELINE_100","100","-0.000910774"
"2026-08-04 09:58:38.032 +07:00","91.685","HOT_BASELINE_100","100","-0.000923799"
"2026-08-04 09:58:38.708 +07:00","92.369","HOT_BASELINE_100","100","-0.000932788"
"2026-08-04 09:58:39.400 +07:00","93.059","HOT_BASELINE_100","100","-0.000947532"
"2026-08-04 09:58:40.089 +07:00","93.75","HOT_BASELINE_100","100","-0.000977654"
"2026-08-04 09:58:40.784 +07:00","94.44","HOT_BASELINE_100","100","-0.000956411"
"2026-08-04 09:58:41.477 +07:00","95.136","HOT_BASELINE_100","100","-0.00094477"
"2026-08-04 09:58:42.162 +07:00","95.819","HOT_BASELINE_100","100","-0.000952927"
"2026-08-04 09:58:42.844 +07:00","96.503","HOT_BASELINE_100","100","-0.000951702"
"2026-08-04 09:58:43.543 +07:00","97.202","HOT_BASELINE_100","100","-0.000952364"
"2026-08-04 09:58:44.227 +07:00","97.886","HOT_BASELINE_100","100","-0.000956728"
"2026-08-04 09:58:44.910 +07:00","98.569","HOT_BASELINE_100","100","-0.00092201"
"2026-08-04 09:58:45.591 +07:00","99.251","HOT_BASELINE_100","100","-0.000907634"
"2026-08-04 09:58:46.292 +07:00","99.951","HOT_BASELINE_100","100","-0.000881916"
"2026-08-04 09:58:46.976 +07:00","100.634","HOT_BASELINE_100","100","-0.000879987"
"2026-08-04 09:58:47.656 +07:00","101.317","HOT_BASELINE_100","100","-0.000884502"
"2026-08-04 09:58:48.349 +07:00","102.01","HOT_BASELINE_100","100","-0.000908989"
"2026-08-04 09:58:49.042 +07:00","102.701","HOT_BASELINE_100","100","-0.000915914"
"2026-08-04 09:58:49.724 +07:00","103.384","HOT_BASELINE_100","100","-0.000918782"
"2026-08-04 09:58:50.412 +07:00","104.072","HOT_BASELINE_100","100","-0.000925832"
"2026-08-04 09:58:51.106 +07:00","104.765","HOT_BASELINE_100","100","-0.000956278"
"2026-08-04 09:58:51.798 +07:00","105.453","HOT_BASELINE_100","100","-0.000980784"
"2026-08-04 09:58:52.483 +07:00","106.144","HOT_BASELINE_100","100","-0.00098917"
"2026-08-04 09:58:53.173 +07:00","106.834","HOT_BASELINE_100","100","-0.000970399"
"2026-08-04 09:58:53.872 +07:00","107.531","HOT_BASELINE_100","100","-0.000983006"
"2026-08-04 09:58:54.573 +07:00","108.232","HOT_BASELINE_100","100","-0.001015476"
"2026-08-04 09:58:55.257 +07:00","108.912","HOT_BASELINE_100","100","-0.000998759"
"2026-08-04 09:58:55.944 +07:00","109.601","HOT_BASELINE_100","100","-0.000984902"
"2026-08-04 09:58:56.631 +07:00","110.292","HOT_BASELINE_100","100","-0.000964959"
"2026-08-04 09:58:57.318 +07:00","110.979","HOT_BASELINE_100","100","-0.00095484"
"2026-08-04 09:58:57.998 +07:00","111.659","HOT_BASELINE_100","100","-0.000935702"
"2026-08-04 09:58:58.692 +07:00","112.343","HOT_BASELINE_100","100","-0.000926842"
"2026-08-04 09:58:59.387 +07:00","113.046","HOT_BASELINE_100","100","-0.000913679"
"2026-08-04 09:59:00.071 +07:00","113.73","HOT_BASELINE_100","100","-0.000941799"
"2026-08-04 09:59:00.748 +07:00","114.409","HOT_BASELINE_100","100","-0.000931778"
"2026-08-04 09:59:01.438 +07:00","115.099","HOT_BASELINE_100","100","-0.000911666"
"2026-08-04 09:59:02.134 +07:00","115.793","HOT_BASELINE_100","100","-0.000900187"
"2026-08-04 09:59:02.818 +07:00","116.479","HOT_BASELINE_100","100","-0.000983051"
"2026-08-04 09:59:03.496 +07:00","117.157","HOT_BASELINE_100","100","-0.000994698"
"2026-08-04 09:59:04.186 +07:00","117.847","HOT_BASELINE_100","100","-0.001005983"
"2026-08-04 09:59:04.877 +07:00","118.538","HOT_BASELINE_100","100","-0.000998305"
"2026-08-04 09:59:05.570 +07:00","119.228","HOT_BASELINE_100","100","-0.000989774"
"2026-08-04 09:59:06.245 +07:00","119.906","HOT_BASELINE_100","100","-0.001012276"
"2026-08-04 09:59:06.928 +07:00","120.589","HOT_BASELINE_100","100","-0.000993318"
"2026-08-04 09:59:07.613 +07:00","121.274","HOT_BASELINE_100","100","-0.000985448"
"2026-08-04 09:59:08.305 +07:00","121.964","HOT_BASELINE_100","100","-0.000993341"
"2026-08-04 09:59:08.979 +07:00","122.64","HOT_BASELINE_100","100","-0.001018867"
"2026-08-04 09:59:09.670 +07:00","123.328","HOT_BASELINE_100","100","-0.000934277"
