timestamp_local,elapsed_s,phase,duty_pct,mq8_v
"2026-08-04 09:54:53.616 +07:00","1.989","HOT_BASELINE_100","100","-0.000858024"
"2026-08-04 09:54:54.501 +07:00","2.924","HOT_BASELINE_100","100","-0.000863203"
"2026-08-04 09:54:55.200 +07:00","3.621","HOT_BASELINE_100","100","-0.00086493"
"2026-08-04 09:54:55.898 +07:00","4.319","HOT_BASELINE_100","100","-0.000865736"
"2026-08-04 09:54:56.586 +07:00","5.009","HOT_BASELINE_100","100","-0.000885562"
"2026-08-04 09:54:57.275 +07:00","5.696","HOT_BASELINE_100","100","-0.000898204"
"2026-08-04 09:54:57.957 +07:00","6.378","HOT_BASELINE_100","100","-0.00091837"
"2026-08-04 09:54:58.642 +07:00","7.06","HOT_BASELINE_100","100","-0.000930376"
"2026-08-04 09:54:59.339 +07:00","7.76","HOT_BASELINE_100","100","-0.000917197"
"2026-08-04 09:55:00.022 +07:00","8.442","HOT_BASELINE_100","100","-0.000919314"
"2026-08-04 09:55:00.705 +07:00","9.127","HOT_BASELINE_100","100","-0.000918163"
"2026-08-04 09:55:01.404 +07:00","9.826","HOT_BASELINE_100","100","-0.000918008"
"2026-08-04 09:55:02.089 +07:00","10.51","HOT_BASELINE_100","100","-0.000939008"
"2026-08-04 09:55:02.782 +07:00","11.203","HOT_BASELINE_100","100","-0.000951886"
"2026-08-04 09:55:03.489 +07:00","11.909","HOT_BASELINE_100","100","-0.000941069"
"2026-08-04 09:55:04.172 +07:00","12.593","HOT_BASELINE_100","100","-0.000931997"
"2026-08-04 09:55:04.871 +07:00","13.292","HOT_BASELINE_100","100","-0.000924153"
"2026-08-04 09:55:05.554 +07:00","13.975","HOT_BASELINE_100","100","-0.0009335"
"2026-08-04 09:55:06.224 +07:00","14.647","HOT_BASELINE_100","100","-0.000953211"
"2026-08-04 09:55:06.923 +07:00","15.331","HOT_BASELINE_100","100","-0.000962491"
"2026-08-04 09:55:07.619 +07:00","16.041","HOT_BASELINE_100","100","-0.000947365"
"2026-08-04 09:55:08.302 +07:00","16.724","HOT_BASELINE_100","100","-0.000966397"
"2026-08-04 09:55:08.987 +07:00","17.408","HOT_BASELINE_100","100","-0.000951522"
